Customer_ID,Gender,Age,Location,Product_Category,Purchase_Amount,Purchase_Date,Rating,Discount_Applied,Payment_Method,Is_Returned,Browsing_Time_Minutes,Items_Purchased,Price_per_Item,Estimated_Original_Price,Estimated_Discount,Customer_segement,Year,Month,Month_Year,Discount_Range
2930,Female,30,Berlin,Clothing,2891.15,2023-11-17,5.0,True,Debit Card,1,38.0,5,578.23,36343.74375,33452.59375,Medium Spender,2023,11,2023-11,
4582,Male,48,Mumbai,Home Decor,7268.748750000001,2023-11-18,4.0,True,Crypto,0,18.8,8,908.5935937500001,58149.990000000005,50881.24125000001,High Spender,2023,11,2023-11,
3799,Male,31,Tokyo,Fitness,1450.75,2023-11-19,3.0,False,Credit Card,0,58.1,1,1450.75,4016.04,2565.29,Medium Spender,2023,11,2023-11,
3191,Male,37,New York,Clothing,2341.07,2023-11-20,2.0,True,Cash,0,42.5,1,2341.07,7268.748750000001,4927.678750000001,Medium Spender,2023,11,2023-11,
1608,Female,35,Tokyo,Fitness,3098.85,2023-11-21,4.0,False,Crypto,0,9.1,9,344.31666666666666,36144.36,33045.51,Medium Spender,2023,11,2023-11,
4272,Male,46,London,Clothing,2058.9,2023-11-22,4.0,True,Debit Card,1,25.6,9,228.76666666666668,65418.738750000004,63359.83875,Medium Spender,2023,11,2023-11,
2147,Male,23,Berlin,Home Decor,2140.29,2023-11-23,4.0,True,Credit Card,0,23.7,4,535.0725,29074.995000000003,26934.705,Medium Spender,2023,11,2023-11,
1186,Male,49,Berlin,Home Decor,1654.77,2023-11-24,3.0,False,Crypto,0,32.5,2,827.385,14537.497500000001,12882.7275,Medium Spender,2023,11,2023-11,
4397,Female,46,London,Books,2823.34,2023-11-25,3.0,True,PayPal,0,50.7,9,313.70444444444445,44843.85,42020.509999999995,Medium Spender,2023,11,2023-11,
3511,Other,60,Mumbai,Clothing,4253.62,2023-11-26,3.0,True,Cash,0,35.4,4,1063.405,29074.995000000003,24821.375000000004,High Spender,2023,11,2023-11,
4420,Male,19,Mumbai,Books,1011.63,2023-11-27,3.0,True,Credit Card,0,4.6,6,168.605,29895.899999999998,28884.269999999997,Medium Spender,2023,11,2023-11,
2794,Female,40,Berlin,Clothing,4672.49,2023-11-28,2.0,True,Crypto,0,39.7,1,4672.49,7268.748750000001,2596.258750000001,High Spender,2023,11,2023-11,
1659,Female,36,Berlin,Books,3446.99,2023-11-29,4.0,True,Credit Card,0,1.5,9,382.99888888888887,44843.85,41396.86,Medium Spender,2023,11,2023-11,
3811,Female,48,New York,Home Decor,4117.25,2023-11-30,2.0,True,PayPal,0,47.0,5,823.45,36343.74375,32226.49375,High Spender,2023,11,2023-11,
4002,Male,68,Mumbai,Fitness,2783.17,2023-12-01,1.0,True,Debit Card,0,40.3,3,927.7233333333334,12048.119999999999,9264.949999999999,Medium Spender,2023,12,2023-12,
2955,Male,22,London,Books,3898.69,2023-12-02,3.0,True,Crypto,0,19.2,4,974.6725,19930.6,16031.909999999998,High Spender,2023,12,2023-12,
3450,Male,36,Mumbai,Clothing,7268.748750000001,2023-12-03,4.0,True,Credit Card,1,18.3,1,7268.748750000001,7268.748750000001,0.0,High Spender,2023,12,2023-12,0-10%
2369,Male,51,New York,Clothing,4092.81,2023-12-04,3.0,True,Credit Card,0,48.1,9,454.75666666666666,65418.738750000004,61325.92875000001,High Spender,2023,12,2023-12,
2986,Male,27,Berlin,Home Decor,205.49,2023-12-05,2.0,True,Credit Card,0,47.2,8,25.68625,58149.990000000005,57944.50000000001,Low Spender,2023,12,2023-12,
2534,Female,42,Berlin,Clothing,4450.12,2023-12-06,3.0,True,Debit Card,0,21.8,4,1112.53,29074.995000000003,24624.875000000004,High Spender,2023,12,2023-12,
1146,Male,19,New York,Electronics,4959.85,2023-12-07,3.0,True,Credit Card,0,18.6,2,2479.925,14537.497500000001,9577.647500000001,High Spender,2023,12,2023-12,
4219,Male,28,London,Fitness,1473.87,2023-12-08,5.0,True,Cash,0,34.0,9,163.76333333333332,36144.36,34670.49,Low Spender,2023,12,2023-12,
3911,Female,67,Berlin,Books,1055.54,2023-12-09,5.0,True,Cash,0,1.5,4,263.885,19930.6,18875.059999999998,Low Spender,2023,12,2023-12,
2734,Male,48,Tokyo,Fitness,3827.99,2023-12-10,3.0,True,Credit Card,0,5.9,9,425.3322222222222,36144.36,32316.370000000003,Medium Spender,2023,12,2023-12,
2843,Female,32,Berlin,Home Decor,1268.87,2023-12-11,3.0,True,Cash,0,8.4,3,422.95666666666665,21806.246250000004,20537.376250000005,Low Spender,2023,12,2023-12,
1488,Female,26,Tokyo,Books,4328.48,2023-12-12,4.0,True,Crypto,0,11.9,7,618.3542857142857,34878.549999999996,30550.069999999996,High Spender,2023,12,2023-12,
3976,Male,40,New York,Books,518.7,2023-12-13,1.0,True,Cash,0,31.2,7,74.10000000000001,34878.549999999996,34359.85,Low Spender,2023,12,2023-12,
2959,Female,36,New York,Electronics,634.15,2023-12-14,3.0,True,Credit Card,0,59.5,4,158.5375,29074.995000000003,28440.845,Low Spender,2023,12,2023-12,
2663,Female,26,Berlin,Home Decor,4895.86,2023-12-15,3.0,True,PayPal,1,39.5,2,2447.93,14537.497500000001,9641.6375,High Spender,2023,12,2023-12,
3598,Female,52,Mumbai,Clothing,3370.83,2023-12-16,5.0,False,Crypto,0,4.6,9,374.53666666666663,65418.738750000004,62047.90875,Medium Spender,2023,12,2023-12,
3385,Female,38,Tokyo,Electronics,4235.2,2023-12-17,1.0,True,Debit Card,0,32.0,4,1058.8,29074.995000000003,24839.795000000002,High Spender,2023,12,2023-12,
3919,Female,26,London,Electronics,1625.03,2023-12-18,3.0,True,Credit Card,0,30.3,8,203.12875,58149.990000000005,56524.96000000001,High Spender,2023,12,2023-12,
1640,Female,45,Berlin,Fitness,3384.04,2023-12-19,4.0,True,Debit Card,0,9.5,2,1692.02,8032.08,4648.04,Medium Spender,2023,12,2023-12,
2802,Male,63,London,Fitness,2973.24,2023-12-20,3.0,False,PayPal,0,55.3,8,371.655,32128.32,29155.08,Medium Spender,2023,12,2023-12,
3520,Male,68,Berlin,Fitness,3017.73,2023-12-21,1.0,True,Debit Card,0,27.0,5,603.546,20080.2,17062.47,Medium Spender,2023,12,2023-12,
2969,Male,24,Mumbai,Electronics,3414.25,2023-12-22,3.0,True,Credit Card,0,59.7,7,487.75,50881.24125000001,47466.99125000001,Medium Spender,2023,12,2023-12,
3198,Female,33,Mumbai,Clothing,2878.92,2023-12-23,3.0,False,Credit Card,0,25.8,7,411.2742857142857,50881.24125000001,48002.32125000001,Medium Spender,2023,12,2023-12,
2438,Male,33,Mumbai,Books,2148.17,2023-12-24,4.0,True,PayPal,0,36.9,9,238.68555555555557,44843.85,42695.68,Medium Spender,2023,12,2023-12,
4369,Female,50,Mumbai,Fitness,1383.23,2023-12-25,2.0,True,Credit Card,0,7.2,3,461.07666666666665,12048.119999999999,10664.89,Low Spender,2023,12,2023-12,
2634,Female,21,New York,Clothing,3844.06,2023-12-26,3.0,True,PayPal,0,27.8,4,961.015,29074.995000000003,25230.935,Medium Spender,2023,12,2023-12,
1262,Female,21,New York,Home Decor,1135.23,2023-12-27,3.0,True,PayPal,0,15.1,4,283.8075,29074.995000000003,27939.765000000003,Low Spender,2023,12,2023-12,
2787,Other,56,Tokyo,Fitness,3463.31,2023-12-28,1.0,True,Credit Card,0,50.3,5,692.662,20080.2,16616.89,Medium Spender,2023,12,2023-12,
3191,Female,57,London,Books,1170.5,2023-12-29,2.0,True,Cash,0,47.3,6,195.08333333333334,29895.899999999998,28725.399999999998,Medium Spender,2023,12,2023-12,
3393,Female,34,Berlin,Home Decor,3128.52,2023-12-30,4.0,True,PayPal,0,49.6,3,1042.84,21806.246250000004,18677.726250000003,Medium Spender,2023,12,2023-12,
1623,Male,54,Berlin,Home Decor,3736.66,2023-12-31,2.0,True,Credit Card,0,43.7,4,934.165,29074.995000000003,25338.335000000003,Medium Spender,2023,12,2023-12,
2016,Female,56,New York,Books,1097.48,2024-01-01,2.0,True,Cash,0,50.1,3,365.82666666666665,14947.949999999999,13850.47,Medium Spender,2024,1,2024-01,
4643,Male,69,Berlin,Fitness,304.42,2024-01-02,3.0,True,PayPal,0,12.8,2,152.21,8032.08,7727.66,Low Spender,2024,1,2024-01,
1880,Male,46,New York,Electronics,659.21,2024-01-03,4.0,True,Cash,1,27.7,9,73.24555555555555,65418.738750000004,64759.528750000005,Low Spender,2024,1,2024-01,
3049,Female,69,Tokyo,Books,3031.95,2024-01-04,1.0,True,Crypto,0,41.8,1,3031.95,4982.65,1950.6999999999998,Medium Spender,2024,1,2024-01,
3944,Female,53,London,Books,4247.98,2024-01-05,3.0,True,Crypto,0,38.6,2,2123.99,9965.3,5717.32,High Spender,2024,1,2024-01,
2327,Male,55,Tokyo,Books,229.76,2024-01-06,2.0,False,Cash,0,43.3,8,28.72,39861.2,39631.439999999995,Low Spender,2024,1,2024-01,
3301,Female,56,Mumbai,Home Decor,3672.09,2024-01-07,1.0,True,PayPal,0,14.2,7,524.5842857142858,50881.24125000001,47209.15125000001,Medium Spender,2024,1,2024-01,
4723,Female,67,Mumbai,Clothing,1709.89,2024-01-08,1.0,True,Credit Card,0,6.8,1,1709.89,7268.748750000001,5558.85875,Medium Spender,2024,1,2024-01,
1452,Female,54,Mumbai,Electronics,2395.25,2024-01-09,4.0,True,Debit Card,0,55.1,5,479.05,36343.74375,33948.49375,High Spender,2024,1,2024-01,
4108,Female,69,Tokyo,Fitness,4644.65,2024-01-10,2.0,True,Credit Card,0,34.1,6,774.1083333333332,24096.239999999998,19451.589999999997,High Spender,2024,1,2024-01,
2183,Female,52,Berlin,Fitness,1663.2,2024-01-11,1.0,True,Debit Card,0,10.1,5,332.64,20080.2,18417.0,Medium Spender,2024,1,2024-01,
4062,Other,24,London,Clothing,2329.36,2024-01-12,3.0,True,Debit Card,0,47.8,4,582.34,29074.995000000003,26745.635000000002,Medium Spender,2024,1,2024-01,
3056,Female,44,Mumbai,Books,73.34,2024-01-13,4.0,False,PayPal,0,55.0,1,73.34,4982.65,4909.3099999999995,Low Spender,2024,1,2024-01,
4304,Female,45,Mumbai,Electronics,412.59,2024-01-14,2.0,True,Cash,0,11.0,7,58.94142857142857,50881.24125000001,50468.65125000001,High Spender,2024,1,2024-01,
4170,Other,39,Mumbai,Fitness,1296.66,2024-01-15,3.0,False,Credit Card,0,49.2,9,144.07333333333335,36144.36,34847.7,High Spender,2024,1,2024-01,
2682,Female,31,London,Fitness,144.12,2024-01-16,1.0,True,Cash,0,56.1,6,24.02,24096.239999999998,23952.12,High Spender,2024,1,2024-01,
3863,Male,24,Mumbai,Books,3158.72,2024-01-17,3.0,True,Crypto,0,56.4,3,1052.9066666666665,14947.949999999999,11789.23,Medium Spender,2024,1,2024-01,
3255,Male,54,London,Clothing,2134.86,2024-01-18,3.0,True,PayPal,0,54.9,4,533.715,29074.995000000003,26940.135000000002,Medium Spender,2024,1,2024-01,
2154,Male,39,Mumbai,Electronics,2742.99,2024-01-19,3.0,True,PayPal,0,33.2,5,548.598,36343.74375,33600.75375,Medium Spender,2024,1,2024-01,
1403,Male,22,Tokyo,Clothing,877.36,2024-01-20,3.0,True,Crypto,0,22.0,1,877.36,7268.748750000001,6391.388750000001,Low Spender,2024,1,2024-01,
3199,Female,19,Tokyo,Clothing,1483.18,2024-01-21,3.0,False,Credit Card,0,1.4,5,296.636,36343.74375,34860.56375,Low Spender,2024,1,2024-01,
3101,Female,44,London,Electronics,3320.8,2024-01-22,2.0,False,Crypto,0,4.6,1,3320.8,7268.748750000001,3947.9487500000005,Medium Spender,2024,1,2024-01,
4191,Female,38,Tokyo,Electronics,4826.69,2024-01-23,3.0,True,Credit Card,1,26.3,9,536.2988888888889,65418.738750000004,60592.04875,High Spender,2024,1,2024-01,
2696,Male,55,London,Fitness,256.83,2024-01-24,1.0,False,Debit Card,0,24.6,7,36.69,28112.28,27855.449999999997,Low Spender,2024,1,2024-01,
4991,Female,32,Tokyo,Fitness,4452.47,2024-01-25,4.0,False,PayPal,0,11.9,3,1484.1566666666668,12048.119999999999,7595.649999999999,High Spender,2024,1,2024-01,
1627,Female,38,Tokyo,Electronics,2886.52,2024-01-26,3.0,True,Credit Card,0,24.3,9,320.72444444444443,65418.738750000004,62532.21875000001,Medium Spender,2024,1,2024-01,
1586,Female,27,London,Home Decor,2821.78,2024-01-27,3.0,True,Cash,0,11.3,2,1410.89,14537.497500000001,11715.7175,Medium Spender,2024,1,2024-01,
2648,Female,40,Berlin,Fitness,2503.89,2024-01-28,4.0,True,Cash,0,51.1,7,357.6985714285714,28112.28,25608.39,Medium Spender,2024,1,2024-01,
2443,Female,56,Tokyo,Home Decor,351.62,2024-01-29,4.0,True,PayPal,0,18.6,9,39.06888888888889,65418.738750000004,65067.11875,Low Spender,2024,1,2024-01,
2445,Male,22,Mumbai,Electronics,2541.25,2024-01-30,4.0,True,Crypto,0,36.3,6,423.5416666666667,43612.49250000001,41071.24250000001,High Spender,2024,1,2024-01,
1103,Female,18,Berlin,Fitness,3006.56,2024-01-31,2.0,True,Crypto,0,30.7,5,601.312,20080.2,17073.64,Medium Spender,2024,1,2024-01,
4923,Male,30,London,Clothing,1708.09,2024-02-01,4.0,True,Credit Card,1,4.1,7,244.01285714285714,50881.24125000001,49173.15125000001,Medium Spender,2024,2,2024-02,
1253,Male,38,Berlin,Electronics,4586.75,2024-02-02,3.0,True,Crypto,0,56.6,6,764.4583333333334,43612.49250000001,39025.74250000001,High Spender,2024,2,2024-02,
4298,Female,43,New York,Books,2035.92,2024-02-03,3.0,True,PayPal,0,32.1,5,407.184,24913.25,22877.33,Medium Spender,2024,2,2024-02,
4183,Male,67,New York,Home Decor,720.69,2024-02-04,4.0,True,Credit Card,0,20.2,2,360.345,14537.497500000001,13816.8075,Low Spender,2024,2,2024-02,
3557,Female,62,Tokyo,Electronics,3575.02,2024-02-05,2.0,True,Debit Card,0,10.3,8,446.8775,58149.990000000005,54574.97000000001,Medium Spender,2024,2,2024-02,
2496,Male,38,Tokyo,Electronics,1470.3,2024-02-06,3.0,False,Crypto,0,21.0,7,210.04285714285714,50881.24125000001,49410.94125,Medium Spender,2024,2,2024-02,
1098,Female,35,Mumbai,Fitness,2629.72,2024-02-07,5.0,False,Crypto,0,2.2,6,438.28666666666663,24096.239999999998,21466.519999999997,Medium Spender,2024,2,2024-02,
3200,Male,54,Berlin,Fitness,3490.67,2024-02-08,1.0,False,Credit Card,0,22.4,5,698.134,20080.2,16589.53,Medium Spender,2024,2,2024-02,
2884,Other,62,New York,Fitness,4501.82,2024-02-09,3.0,True,Cash,0,32.4,5,900.3639999999999,20080.2,15578.380000000001,High Spender,2024,2,2024-02,
3961,Female,49,Tokyo,Books,3962.0,2024-02-10,5.0,True,Crypto,0,52.4,9,440.22222222222223,44843.85,40881.85,Medium Spender,2024,2,2024-02,
2919,Male,53,Berlin,Fitness,3383.42,2024-02-11,4.0,True,PayPal,0,41.6,1,3383.42,4016.04,632.6199999999999,Medium Spender,2024,2,2024-02,
1877,Female,34,Tokyo,Electronics,3399.77,2024-02-12,3.0,True,Crypto,0,7.6,9,377.7522222222222,65418.738750000004,62018.96875000001,Medium Spender,2024,2,2024-02,
1337,Other,52,Tokyo,Fitness,4729.89,2024-02-13,2.0,True,Debit Card,0,9.7,6,788.315,24096.239999999998,19366.35,High Spender,2024,2,2024-02,
4777,Male,66,New York,Clothing,1482.64,2024-02-14,3.0,False,Crypto,0,26.3,4,370.66,29074.995000000003,27592.355000000003,Low Spender,2024,2,2024-02,
3869,Male,28,New York,Fitness,10.55,2024-02-15,4.0,True,Cash,0,12.5,7,1.5071428571428573,28112.28,28101.73,Low Spender,2024,2,2024-02,
4234,Female,38,Tokyo,Books,1363.41,2024-02-16,3.0,True,Crypto,0,2.6,9,151.49,44843.85,43480.439999999995,Low Spender,2024,2,2024-02,
4791,Female,69,London,Clothing,1093.37,2024-02-17,3.0,True,Credit Card,0,48.5,5,218.67399999999998,36343.74375,35250.37375,Low Spender,2024,2,2024-02,
1956,Female,43,Tokyo,Electronics,3310.86,2024-02-18,1.0,True,Crypto,0,2.2,5,662.172,36343.74375,33032.88375,Medium Spender,2024,2,2024-02,
2704,Female,21,Tokyo,Electronics,3170.39,2024-02-19,1.0,False,Cash,0,50.0,8,396.29875,58149.990000000005,54979.600000000006,Medium Spender,2024,2,2024-02,
1160,Male,51,Mumbai,Home Decor,2969.34,2024-02-20,3.0,False,Credit Card,0,9.5,7,424.1914285714286,50881.24125000001,47911.90125000001,Medium Spender,2024,2,2024-02,
2603,Male,69,Mumbai,Clothing,86.14,2024-02-21,3.0,False,PayPal,0,58.5,8,10.7675,58149.990000000005,58063.850000000006,Low Spender,2024,2,2024-02,
3848,Female,65,Mumbai,Home Decor,3645.25,2024-02-22,4.0,True,Credit Card,0,36.6,2,1822.625,14537.497500000001,10892.247500000001,Medium Spender,2024,2,2024-02,
1397,Male,35,London,Clothing,1621.03,2024-02-23,1.0,True,Debit Card,0,44.4,9,180.11444444444444,65418.738750000004,63797.708750000005,Medium Spender,2024,2,2024-02,
2300,Male,57,London,Clothing,3326.95,2024-02-24,4.0,True,Credit Card,0,7.5,3,1108.9833333333333,21806.246250000004,18479.296250000003,Medium Spender,2024,2,2024-02,
1815,Female,52,Tokyo,Books,2785.11,2024-02-25,5.0,True,PayPal,0,51.9,6,464.185,29895.899999999998,27110.789999999997,High Spender,2024,2,2024-02,
4987,Female,58,Mumbai,Home Decor,1716.94,2024-02-26,3.0,True,Crypto,1,50.5,6,286.1566666666667,43612.49250000001,41895.552500000005,Medium Spender,2024,2,2024-02,
2527,Female,46,London,Books,677.21,2024-02-27,2.0,True,Credit Card,0,39.5,2,338.605,9965.3,9288.09,Low Spender,2024,2,2024-02,
2919,Female,69,New York,Clothing,476.62,2024-02-28,3.0,False,Credit Card,0,30.6,7,68.08857142857143,50881.24125000001,50404.621250000004,Medium Spender,2024,2,2024-02,
2415,Female,46,Tokyo,Electronics,4158.43,2024-02-29,4.0,True,Credit Card,0,43.6,9,462.0477777777778,65418.738750000004,61260.308750000004,High Spender,2024,2,2024-02,
2158,Female,55,Berlin,Clothing,4592.4,2024-03-01,3.0,True,Credit Card,0,1.3,1,4592.4,7268.748750000001,2676.348750000001,High Spender,2024,3,2024-03,
2218,Female,59,Tokyo,Books,3250.69,2024-03-02,4.0,False,PayPal,0,36.0,8,406.33625,39861.2,36610.509999999995,Medium Spender,2024,3,2024-03,
1400,Male,38,Berlin,Home Decor,521.65,2024-03-03,4.0,True,Cash,0,51.0,2,260.825,14537.497500000001,14015.847500000002,Medium Spender,2024,3,2024-03,
1639,Male,59,Mumbai,Home Decor,7268.748750000001,2024-03-04,4.0,True,Cash,0,22.1,1,7268.748750000001,7268.748750000001,0.0,High Spender,2024,3,2024-03,0-10%
4104,Female,30,Berlin,Books,3646.05,2024-03-05,4.0,True,Credit Card,0,7.4,8,455.75625,39861.2,36215.149999999994,High Spender,2024,3,2024-03,
3735,Female,66,Mumbai,Home Decor,3900.21,2024-03-06,2.0,True,PayPal,0,25.8,2,1950.105,14537.497500000001,10637.287500000002,Medium Spender,2024,3,2024-03,
1459,Male,58,New York,Fitness,595.5,2024-03-07,3.0,True,PayPal,0,43.9,6,99.25,24096.239999999998,23500.739999999998,High Spender,2024,3,2024-03,
1954,Male,34,Berlin,Electronics,2541.25,2024-03-08,2.0,True,Credit Card,1,7.3,6,423.5416666666667,43612.49250000001,41071.24250000001,Medium Spender,2024,3,2024-03,
4954,Male,26,Tokyo,Electronics,3562.12,2024-03-09,5.0,False,Debit Card,0,13.2,5,712.424,36343.74375,32781.62375,Medium Spender,2024,3,2024-03,
1469,Male,58,Mumbai,Electronics,1786.2,2024-03-10,4.0,False,Credit Card,0,9.7,8,223.275,58149.990000000005,56363.79000000001,Medium Spender,2024,3,2024-03,
4446,Female,18,Tokyo,Home Decor,1276.13,2024-03-11,4.0,False,Debit Card,0,48.0,3,425.3766666666667,21806.246250000004,20530.116250000003,Low Spender,2024,3,2024-03,
2045,Male,19,London,Home Decor,69.42,2024-03-12,3.0,False,Credit Card,0,4.7,4,17.355,29074.995000000003,29005.575000000004,Low Spender,2024,3,2024-03,
3797,Female,65,Mumbai,Clothing,2703.8,2024-03-13,2.0,True,Debit Card,1,41.5,7,386.25714285714287,50881.24125000001,48177.44125,Medium Spender,2024,3,2024-03,
2693,Female,46,Berlin,Clothing,7268.748750000001,2024-03-14,4.0,True,Debit Card,0,22.6,7,1038.3926785714286,50881.24125000001,43612.49250000001,High Spender,2024,3,2024-03,
3085,Female,50,Mumbai,Electronics,4788.37,2024-03-15,3.0,False,Credit Card,0,45.6,8,598.54625,58149.990000000005,53361.62,High Spender,2024,3,2024-03,
3277,Female,27,Tokyo,Fitness,2830.9,2024-03-16,2.0,True,Debit Card,0,57.9,2,1415.45,8032.08,5201.18,Medium Spender,2024,3,2024-03,
4436,Male,67,New York,Clothing,2541.25,2024-03-17,4.0,False,Crypto,0,7.8,2,1270.625,14537.497500000001,11996.247500000001,Medium Spender,2024,3,2024-03,
1562,Female,57,Mumbai,Clothing,429.86,2024-03-18,1.0,True,Cash,0,19.5,4,107.465,29074.995000000003,28645.135000000002,High Spender,2024,3,2024-03,
3485,Male,38,Berlin,Home Decor,2746.62,2024-03-19,3.0,True,PayPal,0,48.8,9,305.18,65418.738750000004,62672.11875,Medium Spender,2024,3,2024-03,
2799,Male,45,London,Fitness,1903.0,2024-03-20,3.0,True,Debit Card,1,16.7,9,211.44444444444446,36144.36,34241.36,Medium Spender,2024,3,2024-03,
4354,Female,28,New York,Electronics,3037.64,2024-03-21,2.0,True,Debit Card,1,13.7,4,759.41,29074.995000000003,26037.355000000003,Medium Spender,2024,3,2024-03,
3074,Male,51,London,Clothing,1946.69,2024-03-22,3.0,True,PayPal,1,49.7,9,216.29888888888888,65418.738750000004,63472.04875,Medium Spender,2024,3,2024-03,
1225,Male,25,Mumbai,Fitness,1205.29,2024-03-23,2.0,True,Debit Card,0,59.2,3,401.7633333333333,12048.119999999999,10842.829999999998,Low Spender,2024,3,2024-03,
4348,Female,39,Tokyo,Fitness,479.35,2024-03-24,2.0,True,PayPal,0,33.9,5,95.87,20080.2,19600.850000000002,Medium Spender,2024,3,2024-03,
1797,Male,25,Tokyo,Electronics,1578.02,2024-03-25,2.0,False,Credit Card,0,17.4,9,175.33555555555554,65418.738750000004,63840.71875000001,High Spender,2024,3,2024-03,
4680,Female,66,Berlin,Fitness,487.74,2024-03-26,4.0,False,Crypto,0,24.5,6,81.29,24096.239999999998,23608.499999999996,Low Spender,2024,3,2024-03,
3331,Male,32,Tokyo,Fitness,888.6,2024-03-27,3.0,False,Crypto,0,11.0,3,296.2,12048.119999999999,11159.519999999999,Low Spender,2024,3,2024-03,
3926,Female,34,New York,Fitness,4936.74,2024-03-28,3.0,True,Cash,0,46.0,9,548.5266666666666,36144.36,31207.620000000003,High Spender,2024,3,2024-03,
1959,Female,40,Tokyo,Clothing,2223.3,2024-03-29,1.0,False,Debit Card,0,46.6,6,370.55,43612.49250000001,41389.192500000005,Medium Spender,2024,3,2024-03,
2504,Female,41,Berlin,Electronics,2661.7,2024-03-30,1.0,True,Cash,0,52.6,4,665.425,29074.995000000003,26413.295000000002,Medium Spender,2024,3,2024-03,
1452,Female,62,Mumbai,Fitness,4368.72,2024-03-31,3.0,True,Credit Card,1,2.6,4,1092.18,16064.16,11695.439999999999,High Spender,2024,3,2024-03,
4067,Male,36,Mumbai,Fitness,4977.87,2024-04-01,4.0,True,Crypto,0,34.2,8,622.23375,32128.32,27150.45,High Spender,2024,4,2024-04,
4900,Female,22,Tokyo,Clothing,2915.66,2024-04-02,4.0,True,Credit Card,1,13.6,7,416.5228571428571,50881.24125000001,47965.58125,Medium Spender,2024,4,2024-04,
1815,Male,49,London,Electronics,4063.31,2024-04-03,1.0,False,Credit Card,0,21.1,1,4063.31,7268.748750000001,3205.4387500000007,High Spender,2024,4,2024-04,
1658,Female,61,Mumbai,Home Decor,1638.07,2024-04-04,3.0,False,Debit Card,0,47.3,6,273.01166666666666,43612.49250000001,41974.42250000001,Medium Spender,2024,4,2024-04,
4587,Male,18,Tokyo,Clothing,1532.19,2024-04-05,5.0,True,Credit Card,0,12.3,8,191.52375,58149.990000000005,56617.8,Low Spender,2024,4,2024-04,
1546,Female,40,Berlin,Electronics,2016.51,2024-04-06,3.0,True,Crypto,0,38.7,3,672.17,21806.246250000004,19789.736250000005,Medium Spender,2024,4,2024-04,
2215,Male,54,Tokyo,Fitness,3364.17,2024-04-07,4.0,True,Cash,1,39.6,9,373.7966666666667,36144.36,32780.19,High Spender,2024,4,2024-04,
4120,Female,25,Mumbai,Electronics,3412.55,2024-04-08,2.0,False,Crypto,0,57.3,2,1706.275,14537.497500000001,11124.947500000002,Medium Spender,2024,4,2024-04,
4583,Female,30,Berlin,Electronics,1579.62,2024-04-09,5.0,True,Debit Card,0,46.7,6,263.27,43612.49250000001,42032.872500000005,Medium Spender,2024,4,2024-04,
1016,Female,25,Tokyo,Electronics,670.38,2024-04-10,4.0,False,Crypto,0,48.4,1,670.38,7268.748750000001,6598.368750000001,Low Spender,2024,4,2024-04,
4243,Male,40,New York,Home Decor,3163.82,2024-04-11,5.0,True,PayPal,0,32.4,2,1581.91,14537.497500000001,11373.677500000002,Medium Spender,2024,4,2024-04,
2243,Female,60,Berlin,Electronics,645.99,2024-04-12,4.0,True,Cash,0,12.0,5,129.198,36343.74375,35697.75375,High Spender,2024,4,2024-04,
3205,Male,18,New York,Home Decor,2894.57,2024-04-13,3.0,True,PayPal,1,26.1,1,2894.57,7268.748750000001,4374.178750000001,Medium Spender,2024,4,2024-04,
3524,Male,62,London,Fitness,3468.64,2024-04-14,5.0,False,PayPal,0,33.4,8,433.58,32128.32,28659.68,Medium Spender,2024,4,2024-04,
2069,Male,68,Berlin,Home Decor,3504.55,2024-04-15,2.0,False,Debit Card,0,41.0,1,3504.55,7268.748750000001,3764.1987500000005,Medium Spender,2024,4,2024-04,
4444,Male,41,New York,Fitness,3768.59,2024-04-16,3.0,True,Credit Card,0,36.9,9,418.7322222222222,36144.36,32375.77,High Spender,2024,4,2024-04,
3565,Female,52,Mumbai,Fitness,4364.93,2024-04-17,4.0,True,PayPal,0,24.2,3,1454.9766666666667,12048.119999999999,7683.189999999999,High Spender,2024,4,2024-04,
3146,Female,41,Mumbai,Home Decor,2502.3,2024-04-18,4.0,True,Crypto,0,16.7,2,1251.15,14537.497500000001,12035.197500000002,High Spender,2024,4,2024-04,
4963,Male,34,London,Clothing,3652.59,2024-04-19,5.0,True,Credit Card,1,10.9,1,3652.59,7268.748750000001,3616.1587500000005,Medium Spender,2024,4,2024-04,
2768,Male,22,Berlin,Books,3097.77,2024-04-20,2.0,True,Crypto,0,41.9,9,344.19666666666666,44843.85,41746.08,High Spender,2024,4,2024-04,
2060,Male,37,Berlin,Electronics,2541.25,2024-04-21,4.0,False,Crypto,0,39.1,4,635.3125,29074.995000000003,26533.745000000003,Medium Spender,2024,4,2024-04,
3327,Male,38,Berlin,Books,133.32,2024-04-22,4.0,True,Credit Card,0,41.6,1,133.32,4982.65,4849.33,High Spender,2024,4,2024-04,
4420,Other,57,London,Electronics,1426.28,2024-04-23,1.0,True,Credit Card,0,23.0,1,1426.28,7268.748750000001,5842.468750000001,Medium Spender,2024,4,2024-04,
3544,Male,48,Berlin,Electronics,2217.95,2024-04-24,3.0,True,Crypto,0,16.5,7,316.84999999999997,50881.24125000001,48663.29125000001,Medium Spender,2024,4,2024-04,
1301,Male,63,Mumbai,Fitness,3087.44,2024-04-25,2.0,False,Debit Card,0,45.8,2,1543.72,8032.08,4944.639999999999,Medium Spender,2024,4,2024-04,
